imdb_title_id,show_id,release_year,type,minutely,description,duration,minute_duration,rating,cast,seasonly,month_added,title,original_title,total_votes,weighted_average_vote,director,listed_in,season_duration,country,year_added,date_added
tt8066304,s269,2018,Movie,1,"When an aging father seeks the help of a doctor and a journalist to look for the son who left him 16 years ago, he learns some surprising truths.",122 min,122,TV-PG,"Indrans, Sreekanth Menon, Vishnu Agasthya, Aliyar, Seethabaala, Shaji John, Sajith Nampiyar, Benny Vadakkan",0,November,Aalorukkam,Aalorukkam,104,6.6,V C Abhilash,"Dramas, Independent Movies, International Movies",0,India,2018,2018-11-15 00:00:00
tt1241195,s270,2008,Movie,1,"In this high-tension thriller, an anonymous caller on a cell phone threatens to harm a man's family if he doesn't carry out every order.",95 min,95,TV-14,"Rajeev Khandelwal, Gajraj Rao, Shashanka Ghosh, Jhilmil Hazrika, Gazala Amin, Allauddin Khan",0,November,Aamir,Aamir,10466,7.7,Raj Kumar Gupta,"International Movies, Thrillers",0,India,2018,2018-11-01 00:00:00
tt7867076,s271,2018,Movie,1,"When a man falls from his balcony, an investigator questions the victim’s family, determined to uncover a darker truth behind the alleged accident.",133 min,133,TV-14,"Nana Patekar, Sumeet Raghvan, Iravati Harshe, Aashish Kulkarni, Savita Malpekar",0,September,Aapla Manus,Aapla Manus,474,7.4,Satish Rajwade,"Dramas, International Movies, Thrillers",0,India,2020,2020-09-10 00:00:00
tt1848771,s272,2011,Movie,1,The decision by India's supreme court to establish caste-based reservations for jobs in education causes conflict between a teacher and his mentor.,164 min,164,TV-14,"Amitabh Bachchan, Saif Ali Khan, Manoj Bajpayee, Deepika Padukone, Prateik, Tanvi Azmi, Saurabh Shukla, Darshan Jariwala, Yashpal Sharma, Mukesh Tiwari",0,December,Aarakshan,Aarakshan,4920,6.2,Prakash Jha,"Dramas, International Movies",0,India,2019,2019-12-31 00:00:00
tt1227524,s273,2010,Movie,1,"When he learns he has terminal cancer, a cynical gambler and chronic smoker ditches his fiancée, snubs doctors and checks into a nursing home to die.",115 min,115,TV-14,"John Abraham, Sonal Sehgal, Prateeksha Lonkar, Girish Karnad, Farida Jalal, Ashwin Chitale, Anaitha Nair, Vikram Inamdar, Vipin Bhali, Poonam Chitale, Nagesh Kukunoor",0,October,Aashayein,Aashayein,1206,7.1,Nagesh Kukunoor,"Dramas, International Movies",0,India,2017,2017-10-22 00:00:00
tt5012994,s278,2015,Movie,1,"After losing his seventh job in a row, a TV producer and sci-fi buff travels back in time to 1980, where his employment prospects improve.",127 min,127,TV-PG,"Abir Chatterjee, Raima Sen, Arunima Ghosh, Priyanka Sarkar, Sujan Mukherjee, Kanchan Mullick, Biswanath Basu, Bhaswar Chatterjee, Swagata Basu, Tuhin Mitra, Paran Banerjee, Kharaj Mukherjee, Chiranjit",0,May,Abby Sen,Abby Sen,309,5.8,Atanu Ghosh,"Comedies, Dramas, International Movies",0,India,2017,2017-05-01 00:00:00
tt6106494,s284,2016,Movie,1,"Due to family pressure, a corporate man reluctantly marries a woman from the village, but in their new home, she abruptly assumes a different persona.",131 min,131,TV-14,"Tamannaah Bhatia, Prabhu Deva, Sonu Sood, Sapthagiri, Murli Sharma, R.V. Udhaykumar, Joy Mathew, Hema",0,May,Abhinetri,Abhinetri,291,6.1,A. L. Vijay,"Comedies, International Movies, Sci-Fi & Fantasy",0,India,2018,2018-05-01 00:00:00
tt4413338,s292,2015,Movie,1,A disenfranchised 16-year-old girl connects to an older man on the internet and after a brief one-sided affair descends into obsession and anorexia.,90 min,90,TV-MA,"Eugenia Suárez, Esteban Lamothe, Gloria Carrá, Rafael Spregelburd, Tomás Ottaviano, Julieta Gullo, Zoe Hochbaum, Lucia Carolina Pecrul",0,August,Abzurdah,Abzurdah,1768,5.4,Daniela Goggi,"Dramas, International Movies",0,Argentina,2016,2016-08-25 00:00:00
tt3442726,s293,2016,Movie,1,"Three lifelong friends travel to Acapulco ostensibly so one of them can find his lost love, but the real reason behind the trip holds some surprises.",89 min,89,TV-MA,"Patricio Castillo, Sergio Bustamante, Alejandro Suárez, Luz María Jerez, Bob Isaacs, Tere Monroy",0,June,Acapulco La vida va,Acapulco La vida va,134,5.4,Alfonso Serrano Maturino,"Comedies, Dramas, International Movies",0,Mexico,2017,2017-06-03 00:00:00
tt1202514,s294,2009,Movie,1,A contract killer skilled at staging lethal accidents fears he may be a victim of his own strategy when an accomplice dies in a mysterious mishap.,87 min,87,TV-MA,"Louis Koo, Richie Ren, Stanley Fung Sui-Fan, Michelle Ye, Lam Suet, Alexander Chan, Monica Mok",0,December,Accident,Yi ngoi,2924,6.6,Cheang Pou Soi,"International Movies, Thrillers",0,Hong Kong,2018,2018-12-01 00:00:00
tt0445922,s298,2007,Movie,1,"An American girl and a British lad fall in love amid the social and political upheaval of the 1960s, in this musical featuring songs by the Beatles.",133 min,133,PG-13,"Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs, Martin Luther, James Urbaniak, T.V. Carpio, Spencer Liff",0,January,Across the Universe,Across the Universe,105047,7.3,Julie Taymor,"Dramas, Music & Musicals, Romantic Movies",0,"United States, United Kingdom",2019,2019-01-01 00:00:00
tt1591479,s299,2012,Movie,1,An elite squad of Navy SEALs is tasked with rescuing a kidnapped CIA agent from a lethal terrorist cell.,110 min,110,R,"Keo Woolford, Drea Castro, Emilio Rivera, Rorke Denver, Jason Cottle, Ailsa Marshall, Alex Veadov, Dave, Roselyn Sanchez, Thomas Rosales Jr., Nestor Serrano, Gonzalo Menendez",0,June,Act of Valor,Act of Valor,65794,6.5,"Mike McCoy, Scott Waugh",Action & Adventure,0,United States,2020,2020-06-01 00:00:00
tt1396208,s301,2010,Movie,1,"Sick of his parents’ constant squabbling, a young man travels back in time to the onset of their romance, with plans to set them up for marital bliss.",129 min,129,TV-PG,"Akshay Kumar, Aishwarya Rai Bachchan, Om Puri, Kiron Kher, Neha Dhupia, Rannvijay Singh, Aditya Roy Kapur, Sudeepa Singh, Randhir Kapoor, Rajpal Yadav",0,May,Action Replayy,Action Replayy,5501,4.2,Vipul Amrutlal Shah,"Children & Family Movies, Comedies, International Movies",0,India,2020,2020-05-11 00:00:00
tt6684714,s303,2018,Movie,1,"When his future sister-in-law is kidnapped by human traffickers, a military veteran joins forces with his brothers and a world-weary cop to rescue her.",87 min,87,R,"Cole Hauser, Bruce Willis, Shawn Ashmore, Ashton Holmes, Melissa Bolona, Patrick St. Esprit, Sophia Bush, Mike Epps",0,August,Acts of Violence,Acts of Violence,10138,5.3,Brett Donowho,Action & Adventure,0,Canada,2020,2020-08-01 00:00:00
tt9616700,s305,2020,Movie,1,"Near a Spanish town in northern Africa, a child takes a painful journey, a father reconnects with his daughter and a coast guard is guilt stricken.",120 min,120,TV-MA,"Luis Tosar, Anna Castillo, Álvaro Cervantes, Miquel Fernández, Jesús Carroza, Moustapha Oumarou, Adam Nourou, Zayidiyya Dissou, Ana Wagener, Nora Navas",0,July,Adú,Adú,1693,6.7,Salvador Calvo,"Dramas, International Movies",0,Spain,2020,2020-07-01 00:00:00
tt3090670,s317,2015,Movie,1,"In order to keep her job at a biomedical engineering firm that prizes youth, a middle-aged woman must submit to a drastic experimental procedure.",92 min,92,TV-MA,"Jacqueline Kim, James Urbaniak, Freya Adams, Ken Jeong, Jennifer Ehle, Samantha Kim, Troi Zee, Olivia Horton, Jennifer Ikeda, Mercedes Griffeth",0,June,Advantageous,Advantageous,4552,6.2,Jennifer Phang,"Dramas, Independent Movies, Sci-Fi & Fantasy",0,United States,2015,2015-06-23 00:00:00
tt5314138,s319,2016,Movie,1,Dubai residents struggle to figure out why a fleet of alien spaceships are hovering over their city when all contact with the outside world is cut off.,90 min,90,TV-14,"Saga Alyasery, Ana Druzhynina, Mansour Al Felei, Mohammad Abu Diak, Pascale Matar, Luke Coutts, Abeer Mohammed",0,May,Aerials,Aerials,221,1.6,S.A. Zaidi,"International Movies, Sci-Fi & Fantasy",0,United Arab Emirates,2020,2020-05-07 00:00:00
tt4126476,s324,2019,Movie,1,"Wholesome college freshman Tessa Young thinks she knows what she wants out of life, until she crosses paths with complicated bad boy Hardin Scott.",106 min,106,PG-13,"Josephine Langford, Hero Fiennes Tiffin, Selma Blair, Inanna Sarkis, Shane Paul McGhie, Pia Mia, Khadijha Red Thunder, Dylan Arnold, Samuel Larsen, Jennifer Beals, Peter Gallagher",0,October,After,After,30745,5.4,Jenny Gage,"Dramas, Romantic Movies",0,United States,2019,2019-10-09 00:00:00
tt1564368,s331,2017,Movie,1,"After an air traffic controller's mistake results in a tragic accident, a man who lost his wife and daughter seeks answers from the man responsible.",94 min,94,R,"Arnold Schwarzenegger, Scoot McNairy, Maggie Grace, Judah Nelson, Glenn Morshower, Hannah Ware, Mo McRae, Martin Donovan, Larry Sullivan, Mariana Klaveno, Kevin Zegers, Lewis Pullman",0,March,Aftermath,Aftermath,1697,4.7,Elliott Lester,Dramas,0,"United Kingdom, United States",2020,2020-03-15 00:00:00
tt1224366,s332,2008,Movie,1,"When a prep school loner films two classmates overdosing on cocaine, his footage plays a role in the emotional fallout within the school community.",107 min,107,TV-MA,"Ezra Miller, Addison Timlin, Jeremy Allen White, Michael Stuhlbarg, Emory Cohen, David Costabile, Rosemarie DeWitt, Dariusz M. Uczkowski, Gary Wilmes, Paul Sparks, Alexandra Neil, Lee Wilkof",0,August,Afterschool,Afterschool,4166,6.1,Antonio Campos,"Dramas, Independent Movies",0,United States,2020,2020-08-13 00:00:00
tt1780762,s333,2012,Movie,1,"An American tourist and his friends are partying in Chile, but a major earthquake devastates the area and forces them to scramble for survival.",89 min,89,R,"Eli Roth, Andrea Osvárt, Ariel Levy, Natasha Yarovenko, Nicolás Martínez, Lorenza Izzo, Marcial Tagle, Ramón Llao, Ignacia Allamand, Paz Bascuñán",0,March,Aftershock,Aftershock,11087,4.8,Nicolás López,"Action & Adventure, Horror Movies",0,"United States, Chile",2018,2018-03-07 00:00:00
tt1849718,s344,1990,Movie,1,"A boy grows up to become a gangster in pursuit of the mobster who killed his innocent father, but revenge and reparation may come at great costs.",174 min,174,TV-14,"Amitabh Bachchan, Mithun Chakraborty, Danny Denzongpa, Madhavi, Neelam, Alok Nath, Rohini Hattangadi, Tinnu Anand, Vikram Gokhale, Archana Puran Singh",0,April,Agneepath,Agneepath,21895,6.9,Mukul Anand,"Dramas, International Movies",0,India,2020,2020-04-01 00:00:00
tt1415252,s346,2009,Movie,1,A film crew shooting in a remote forested location begins losing members one by one to a mysterious entity that they cannot see or hear.,97 min,97,TV-14,"Adesh Bhardwaj, Rasika Dugal, Joy Fernandes, Ravi Kale, Ishtiyak Khan, Priyanka Kothari, Kali Prasad Mukherjee, Nitin Reddy, Gautam Rode, Howard Rosemeyer",0,October,Agyaat,Agyaat,594,2.9,Ram Gopal Varma,"Horror Movies, International Movies",0,India,2018,2018-10-01 00:00:00
tt0831840,s347,2006,Movie,1,"Stood up by her groom at the altar, a young woman finds help and healing from another man – until her ex-fiancé returns, hoping to win her back.",122 min,122,TV-14,"Abhay Deol, Soha Ali Khan, Shayan Munshi, Kamini Khanna, Sohrab Ardeshir, Murad Ali, Shakeel Khan, Natasha Sinha, Brijendra Kala",0,December,Ahista Ahista,Ahista Ahista,1408,7.0,Shivam Nair,"Dramas, International Movies, Romantic Movies",0,India,2019,2019-12-31 00:00:00
tt5617916,s353,2020,Movie,1,"When Ana, an influencer, crashes her car while talking on the phone, she’s shipped to her grumpy grandfather's farm – and forced into a digital detox.",97 min,97,TV-PG,"Larissa Manoela, André Luiz Frambach, Erasmo Carlos, Mariana Amâncio, Amanda Orestes, Eike Duarte, Nayobe Nzainab, Katiuscia Canoro, Phellyx Moura, Dani Ornellas, Michel Bercovitch, Sílvia Lourenço",0,January,Airplane Mode,Airplane Mode,3292,3.5,César Rodrigues,"Comedies, International Movies, Romantic Movies",0,United States,2020,2020-01-23 00:00:00
tt0418460,s355,2004,Movie,1,A happily married business executive is forced to deal with an episode from his past that he had long thought was put behind him.,153 min,153,TV-14,"Akshay Kumar, Kareena Kapoor, Priyanka Chopra, Amrish Puri, Paresh Rawal, Annu Kapoor",0,March,Aitraaz,Aitraaz,9394,6.6,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","International Movies, Music & Musicals, Romantic Movies",0,India,2018,2018-03-01 00:00:00
tt6774212,s356,2018,Movie,1,"When his protégé goes rogue and poses a grave threat to the government he serves, a veteran officer of the Indian Army tries to stop him at all costs.",158 min,158,TV-MA,"Sidharth Malhotra, Manoj Bajpayee, Rakul Preet Singh, Pooja Chopra, Adil Hussain, Kumud Mishra, Naseeruddin Shah, Anupam Kher, Vikram Gokhale, Juhi Babbar",0,May,Aiyaary,Aiyaary,3881,5.3,Neeraj Pandey,"Action & Adventure, Dramas, International Movies",0,India,2018,2018-05-15 00:00:00
tt2255934,s357,2012,Movie,1,"An outspoken, imaginative girl from a conservative family pursues her dream man while fending off the prospect of an arranged marriage.",151 min,151,TV-14,"Rani Mukerji, Prithviraj Sukumaran, Nirmiti Sawant, Subodh Bhave, Jyoti Subhash, Satish Alekar, Anita Date, Amey Wagh, Kishori Balal, Pakoda Pandi",0,July,Aiyyaa,Aiyyaa,1660,4.4,Sachin Kundalkar,"Comedies, International Movies, Music & Musicals",0,India,2020,2020-07-05 00:00:00
tt1252596,s359,2009,Movie,1,"A young man's obsession with making others happy drives him to help the girl he loves marry someone else, then try to win her heart.",150 min,150,TV-14,"Ranbir Kapoor, Katrina Kaif, Govind Namdeo, Darshan Jariwala, Zakir Hussain, Smita Jaykar, Navneet Nishan, Dolly Bindra, Upen Patel",0,October,Ajab Prem Ki Ghazab Kahani,Ajab Prem Ki Ghazab Kahani,12278,6.3,Rajkumar Santoshi,"Comedies, International Movies, Music & Musicals",0,India,2020,2020-10-25 00:00:00
tt6471054,s362,2017,Movie,1,"When her small granddaughter is sexually assaulted by a powerful man and no justice is served, a poor, frail old woman plots her violent revenge.",105 min,105,TV-MA,"Sushama Deshpande, Abhishek Banerjee, Smita Tambe, Sharvani Suryavanshi, Vikas Kumar, Sadiya Siddiqui, Sudhir Pandey, Manuj Sharma",0,May,Ajji,Ajji,800,6.9,Devashish Makhija,"Dramas, International Movies",0,India,2018,2018-05-01 00:00:00
tt9537292,s369,2020,Movie,1,"After growing up enduring criticism from his father, a young man finds his world shaken upon learning he was switched at birth with a millionaire’s son.",162 min,162,TV-14,"Allu Arjun, Pooja Hegde, Tabu, Sushanth, Nivetha Pethuraj, Jayaram, Murli Sharma",0,February,Ala Vaikunthapurramuloo,Ala Vaikunthapurramuloo,6254,7.1,Trivikram Srinivas,"Action & Adventure, Comedies, Dramas",0,India,2020,2020-02-27 00:00:00
tt4355838,s374,2019,Movie,1,"As the police investigate his disappearance, a young man heads to Goa to carry out an act of vengeance fueled by years of pent-up anger toward society.",85 min,85,TV-MA,"Nandita Das, Manav Kaul, Saurabh Shukla, Kishore Kadam, Omkar Das Manikpuri, Amarjeet Amle, Yusuf Hussain, Sushma Bakshi",0,December,Albert Pinto Ko Gussa Kyun Aata Hai?,Albert Pinto Ko Gussa Kyun Aata Hai?,350,5.6,Soumitra Ranade,"Dramas, Independent Movies, International Movies",0,India,2019,2019-12-31 00:00:00
tt4518260,s375,2016,Movie,1,"After a magical horse transports her to a fantasy world ruled by an evil general, a brave girl sets out to save the land once and for all.",106 min,106,TV-PG,"Daniel Sharman, Jennifer Morrison, Debra Messing, Stephen Dorff, John Cleese, Liam McIntyre, Richard Kind, Avery Arendes, Castille Landon",0,July,Albion: The Enchanted Stallion,Albion: The Enchanted Stallion,1351,5.2,Castille Landon,Children & Family Movies,0,"United States, Bulgaria",2017,2017-07-01 00:00:00
tt10984818,s378,2019,Movie,1,"Mourning their father's death, a dysfunctional trio of siblings must face selling their beloved childhood beach house — and dealing with each other.",88 min,88,TV-MA,"Néstor Guzzini, Mirella Pascual, Cristina Morán, Romina Peluffo, Laila Reyes Silberberg, Pablo Tate, Gerónimo Pizzanelli, Georgina Yankelevich, Julio Icasuriaga, Carla Moscatelli",0,April,Alelí,Alelí,235,6.4,Leticia Jorge Romero,"Comedies, Dramas, International Movies",0,"Uruguay, Argentina",2020,2020-04-16 00:00:00
tt5688996,s380,2018,Movie,1,High school senior Alex Truelove's plan to lose his virginity to lovable girlfriend Claire goes awry when he meets the equally lovable Elliot.,100 min,100,TV-MA,"Daniel Doheny, Madeline Weinstein, Antonio Marziale, Daniel Zolghadri, Annie Q., Nik Dodani, Fred Hechinger, Kathryn Erbe, Isabella Amara, Sophie Faulkenberry",0,June,Alex Strangelove,Alex Strangelove,14199,6.3,Craig Johnson,"Comedies, Dramas, Independent Movies",0,United States,2018,2018-06-08 00:00:00
tt4728338,s386,2015,Movie,1,"A garden gnome vendor and his brother-in-law attend a trade fair in Sofia, where they accidentally stumble into shenanigans involving a mafia boss.",115 min,115,TV-MA,"Cem Yılmaz, Irina Ivkina, Çetin Altay, Zafer Algöz, Can Yılmaz, Bahtiyar Engin, Fevzi Gökçe, Yosi Mizrahi",0,July,Ali Baba ve 7 Cüceler,Ali Baba ve 7 Cüceler,18122,5.8,Cem Yılmaz,"Action & Adventure, Comedies, International Movies",0,Turkey,2020,2020-07-01 00:00:00
tt0079749,s392,1980,Movie,1,A simple village man is thrown into a web of political intrigue after he takes on a powerful and ruthless gang of bandits.,147 min,147,TV-14,"Dharmendra, Hema Malini, Zeenat Aman, Rolan Bykov, Prem Chopra, Yakub Akhmedov, Madan Puri, Sofiko Chiaureli",0,January,Alibaba Aur 40 Chor,Alibaba Aur 40 Chor,477,6.2,"Latif Faiziyev, Umesh Mehra","Action & Adventure, International Movies, Sci-Fi & Fantasy",0,"Soviet Union, India",2018,2018-01-15 00:00:00
